StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q6_7_TEXT,Q7,Q7_4_TEXT,Q8,Q9,Q9_4_TEXT,Q10,Q11,Q11_7_TEXT,Q12,Q13,Q14,Q15,Q15_7_TEXT,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q43_6_TEXT,Q44,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q58,Q59,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q7_4_TEXT - Topics
2018-11-16 08:16:06,2018-11-16 08:25:17,IP Address,184.174.162.55,100,550,True,2018-11-16 08:25:17,R_21hWWDHeBiaX8dg,,,,,35.0305938720703125,-85.2722015380859375,anonymous,EN,Yes,3,3,Education,,Behavior analyst,,Clinic,,Tennessee,Individual private practice,,Group and Individual fieldwork,"Internet based continuing education,Individual mentoring",,1,0,0,"Protected office planning time,Administrative assistance,Training on supervision practices,Performance feedback from another BCBA Supervisor,Supervision Curriculum",,Usually (61-80%),1-3 candidates,Usually (61-80%),Almost always (81-100%),No,,,1-5 hours a week,12+ clients/consumers,Usually (61-80%),Self,Yes,20% of patient's direct services,Usually (61-80%),1-3 candidates,Sometimes (41-60%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Mentorship,,Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Almost never (0-20%),Usually (61-80%),Usually (61-80%),Almost never (0-20%),Usually (61-80%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Rarely (21-40%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Sometimes (41-60%),Sometimes (41-60%),No,,Usually (61-80%),
2018-11-16 08:58:12,2018-11-16 09:05:41,IP Address,104.52.218.52,100,448,True,2018-11-16 09:05:41,R_2VF9pnx4gRzWMTz,,,,,30.1652984619140625,-85.57630157470703125,anonymous,EN,Yes,3,3,Education,,Behavior analyst,,Clinic,,Florida,"Agency,Individual private practice",,Group and Individual fieldwork,"Internet based continuing education,Conferences or workshops,Individual mentoring",,0,,,Performance feedback from another BCBA Supervisor,,Sometimes (41-60%),1-3 candidates,Usually (61-80%),Usually (61-80%),Yes,Usually (61-80%),Almost always (81-100%),0 hours,12+ clients/consumers,Usually (61-80%),Employer,Yes,15% of patient's direct services,Sometimes (41-60%),1-3 candidates,Sometimes (41-60%),0 hours,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Rarely (21-40%),Usually (61-80%),Almost never (0-20%),"Mentorship,Online CEU training,Published supervision curriculum",,Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost never (0-20%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Almost never (0-20%),Sometimes (41-60%),Usually (61-80%),Usually (61-80%),Rarely (21-40%),Usually (61-80%),Usually (61-80%),Rarely (21-40%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Usually (61-80%),Yes,Rarely (21-40%),Usually (61-80%),
2018-11-16 09:05:28,2018-11-16 09:19:50,IP Address,98.18.26.45,100,862,True,2018-11-16 09:19:51,R_2to25GSIRNMjccH,,,,,29.84100341796875,-82.6156005859375,anonymous,EN,Yes,16,3,Education,,Behavior analyst,,Other,,Florida,Individual private practice,,Individual fieldwork,"Internet based continuing education,Conferences or workshops",,0,,,Supervision Curriculum,,Sometimes (41-60%),1-3 candidates,Sometimes (41-60%),Sometimes (41-60%),Yes,Sometimes (41-60%),Rarely (21-40%),1-5 hours a week,12+ clients/consumers,Almost always (81-100%),Employer,Yes,10% of patient's direct services,Rarely (21-40%),1-3 candidates,Almost always (81-100%),1-5 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Graduate course work material,,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),No,,Usually (61-80%),
2018-11-16 09:13:13,2018-11-16 09:24:57,IP Address,172.58.40.127,100,703,True,2018-11-16 09:24:58,R_b4uoNPj3RFA1VYt,,,,,47.3202972412109375,-122.31169891357421875,anonymous,EN,Yes,5,4,Other,,Other,,Other,,Nebraska,University,,Intensive practicum,"Institution based course work,Internet based continuing education,Individual mentoring",,20,3,0,"Administrative assistance,Monetary compensation,Supervision Curriculum",,Usually (61-80%),4-7 candidates,Usually (61-80%),Almost always (81-100%),No,,,0 hours,I do not provide consultation to clients/consumers,Usually (61-80%),I do not provide consultation to clients/consumers,No,I do not supervise RBTs.,Sometimes (41-60%),1-3 candidates,Almost always (81-100%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),"Graduate course work material,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Rarely (21-40%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),No,,Almost always (81-100%),
2018-11-16 10:53:17,2018-11-16 11:00:29,IP Address,104.218.55.101,100,431,True,2018-11-16 11:00:30,R_8iD8vAFpfPjwoRr,,,,,40.7910003662109375,-74.0634002685546875,anonymous,EN,Yes,5,4,Counseling,,Behavior analyst,,Clinic,,Florida,Agency,,Individual fieldwork,"Internet based continuing education,Conferences or workshops,Individual mentoring",,1,1,0,"Protected office planning time,Training on supervision practices,Performance feedback from another BCBA Supervisor,Supervision Curriculum",,Almost always (81-100%),4-7 candidates,Almost always (81-100%),Sometimes (41-60%),No,,,16+ hours a week,12+ clients/consumers,Almost always (81-100%),Self,Yes,5% of patient's direct services,Usually (61-80%),4-7 candidates,Almost always (81-100%),11-15 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Almost never (0-20%),"Mentorship,Live CEU events,Online CEU training,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost never (0-20%),Almost never (0-20%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Yes,Usually (61-80%),Usually (61-80%),
2018-11-16 13:19:51,2018-11-16 13:27:53,IP Address,65.27.80.157,100,481,True,2018-11-16 13:27:53,R_AcAujPe0bFNw1zP,,,,,44.49749755859375,-88.03240203857421875,anonymous,EN,Yes,2,2,Behavior analysis,,Other,,Clinic,,Wisconsin,Agency,,Group and Individual fieldwork,Institution based course work,,3,0,0,Protected office planning time,,Sometimes (41-60%),4-7 candidates,Usually (61-80%),Almost never (0-20%),No,,,1-5 hours a week,12+ clients/consumers,Almost always (81-100%),Employer,Yes,10% of patient's direct services,Almost never (0-20%),4-7 candidates,Almost never (0-20%),1-5 hours a week,Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),"Graduate course work material,Online CEU training",,Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Rarely (21-40%),Almost never (0-20%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Sometimes (41-60%),Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Usually (61-80%),Rarely (21-40%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Almost never (0-20%),Sometimes (41-60%),No,,Sometimes (41-60%),
2018-11-16 13:10:39,2018-11-16 13:28:06,IP Address,137.164.99.254,100,1047,True,2018-11-16 13:28:07,R_3JDl6Q7TIRPStDX,,,,,41.7816925048828125,-124.13320159912109375,anonymous,EN,Yes,13,5,Behavior analysis,,Behavior analyst,,Other,,California,Individual private practice,,Group and Individual fieldwork,"Internet based continuing education,Conferences or workshops,Individual mentoring",,4,4,0,"Protected office planning time,Administrative assistance,Monetary compensation,Supervision Curriculum",,Usually (61-80%),4-7 candidates,Sometimes (41-60%),Sometimes (41-60%),No,,,6-10 hours a week,12+ clients/consumers,Sometimes (41-60%),Self,Yes,20% of patient's direct services,Almost never (0-20%),1-3 candidates,Usually (61-80%),6-10 hours a week,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),"Graduate course work material,Mentorship,Online CEU training,Published supervision curriculum",,Usually (61-80%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Rarely (21-40%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Yes,Usually (61-80%),Sometimes (41-60%),
2018-11-16 13:32:47,2018-11-16 13:44:19,IP Address,70.160.30.118,100,691,True,2018-11-16 13:44:20,R_1CdQpEzDQCqdsGv,,,,,36.8529052734375,-76.28780364990234375,anonymous,EN,Yes,8,6,Education,,Professor,,University or college,,Virginia,University,,Intensive practicum,"Institution based course work,Internet based continuing education,Conferences or workshops",,0,0,0,"Monetary compensation,Supervision Curriculum",,Rarely (21-40%),1-3 candidates,Sometimes (41-60%),Usually (61-80%),No,,,1-5 hours a week,I do not provide consultation to clients/consumers,Usually (61-80%),I do not provide consultation to clients/consumers,No,I do not supervise RBTs.,Rarely (21-40%),1-3 candidates,Almost always (81-100%),6-10 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Sometimes (41-60%),Graduate course work material,,Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Almost never (0-20%),Usually (61-80%),Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Rarely (21-40%),Rarely (21-40%),Rarely (21-40%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Yes,Almost always (81-100%),Sometimes (41-60%),
2018-11-16 16:40:04,2018-11-16 16:59:23,IP Address,107.77.204.70,100,1159,True,2018-11-16 16:59:24,R_2dRO4MJRt3YBBxF,,,,,38.8759002685546875,-77.01599884033203125,anonymous,EN,Yes,8,4,Psychology,,Psychologist,,Clinic,,Maryland,Agency,,Individual fieldwork,"Internet based continuing education,Conferences or workshops",,1,1,0,"Protected office planning time,Training on supervision practices,Monetary compensation",,Usually (61-80%),1-3 candidates,Almost always (81-100%),Almost never (0-20%),No,,,1-5 hours a week,12+ clients/consumers,Usually (61-80%),Self,Yes,5% of patient's direct services,Almost never (0-20%),1-3 candidates,Almost always (81-100%),1-5 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost never (0-20%),Online CEU training,,Sometimes (41-60%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Rarely (21-40%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Rarely (21-40%),Almost never (0-20%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost never (0-20%),Almost always (81-100%),No,,Sometimes (41-60%),
2018-11-16 18:05:32,2018-11-16 20:13:39,IP Address,172.91.163.30,100,7687,True,2018-11-16 20:13:40,R_307QTXyMLVI2bVT,,,,,34.1074066162109375,-118.365203857421875,anonymous,EN,Yes,17,15,Behavior analysis,,Behavior analyst,,Other,,California,"Agency,Individual private practice",,Group and Individual fieldwork,"Internet based continuing education,Conferences or workshops",,4,4,0,"Performance feedback from another BCBA Supervisor,Monetary compensation,Supervision Curriculum",,Almost always (81-100%),1-3 candidates,Almost always (81-100%),Rarely (21-40%),No,,,6-10 hours a week,12+ clients/consumers,Rarely (21-40%),Employer,No,15% of patient's direct services,Usually (61-80%),1-3 candidates,Usually (61-80%),11-15 hours a week,Usually (61-80%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Rarely (21-40%),"Graduate course work material,Mentorship,Live CEU events,Online CEU training,Published supervision curriculum",,Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Yes,Sometimes (41-60%),Sometimes (41-60%),
2018-11-15 22:16:11,2018-11-17 06:39:46,IP Address,75.89.253.83,100,116615,True,2018-11-17 06:39:47,R_3qpNUqXZNItZkCf,,,,,35.4698028564453125,-79.17169952392578125,anonymous,EN,Yes,3,1,Psychology,,Behavior analyst,,Clinic,,North Carolina,Agency,,Individual fieldwork,"Internet based continuing education,Individual mentoring",,0,,,"Protected office planning time,Administrative assistance,Training on supervision practices,Performance feedback from another BCBA Supervisor,Supervision Curriculum",,Almost always (81-100%),1-3 candidates,Usually (61-80%),Almost never (0-20%),No,,,1-5 hours a week,12+ clients/consumers,Rarely (21-40%),Employer,Yes,20% of patient's direct services,Sometimes (41-60%),12+ candidates,Sometimes (41-60%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Graduate course work material,,Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Rarely (21-40%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Almost never (0-20%),Almost never (0-20%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Usually (61-80%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),No,,Rarely (21-40%),
2018-11-17 14:29:34,2018-11-17 14:44:27,IP Address,174.194.1.200,100,892,True,2018-11-17 14:44:28,R_e2j9JGhKY54Vsl3,,,,,35.1907958984375,-80.7447967529296875,anonymous,EN,Yes,8,7,Education,,Behavior analyst,,Other,,South Carolina,"University,Agency,Individual private practice",,Group and Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops,Individual mentoring",,8,5,13,Training on supervision practices,,Sometimes (41-60%),4-7 candidates,Usually (61-80%),Sometimes (41-60%),No,,,1-5 hours a week,12+ clients/consumers,Sometimes (41-60%),Self,Yes,5% of patient's direct services,Almost never (0-20%),1-3 candidates,Almost never (0-20%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),"Graduate course work material,Live CEU events,Online CEU training",,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Rarely (21-40%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Usually (61-80%),Rarely (21-40%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost never (0-20%),Usually (61-80%),No,,Sometimes (41-60%),
2018-11-18 07:23:51,2018-11-18 07:34:45,IP Address,107.77.233.20,100,654,True,2018-11-18 07:34:45,R_2YDRQxN0LVXJ6Iz,,,,,33.748992919921875,-84.38800048828125,anonymous,EN,Yes,4,4,Education,,Behavior analyst,,Home-based,,South Carolina,Individual private practice,,Group and Individual fieldwork,"Institution based course work,Individual mentoring",,2,2,0,"Protected office planning time,Training on supervision practices,Supervision Curriculum",,Usually (61-80%),1-3 candidates,Sometimes (41-60%),Almost always (81-100%),No,,,1-5 hours a week,12+ clients/consumers,Sometimes (41-60%),Self,Yes,20% of patient's direct services,Almost never (0-20%),4-7 candidates,Almost always (81-100%),6-10 hours a week,Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Sometimes (41-60%),"Graduate course work material,Live CEU events,Online CEU training,Published supervision curriculum",,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost never (0-20%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Sometimes (41-60%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Sometimes (41-60%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),No,,Usually (61-80%),
2018-11-16 15:37:10,2018-11-18 09:45:16,IP Address,71.204.232.103,100,151685,True,2018-11-18 09:45:17,R_23af8XiaKGoVtmA,,,,,32.7180023193359375,-79.95369720458984375,anonymous,EN,Yes,4,2,Behavior analysis,,Behavior analyst,,Home-based,,South Carolina,Individual private practice,,Group and Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops,Individual mentoring",,0,,,"Administrative assistance,Training on supervision practices,Performance feedback from another BCBA Supervisor",,Almost never (0-20%),1-3 candidates,Almost always (81-100%),Rarely (21-40%),No,,,11-15 hours a week,7-11 clients/consumer,Usually (61-80%),Self,Yes,20% of patient's direct services,Almost always (81-100%),1-3 candidates,Almost always (81-100%),11-15 hours a week,Rarely (21-40%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Almost always (81-100%),"Graduate course work material,Mentorship",,Almost never (0-20%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost never (0-20%),Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Rarely (21-40%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost never (0-20%),Almost always (81-100%),No,,Usually (61-80%),
2018-11-18 10:08:52,2018-11-18 10:15:32,IP Address,66.87.204.135,100,399,True,2018-11-18 10:15:32,R_1QEiyJN9iKFOsCF,,,,,28.62139892578125,-81.4293975830078125,anonymous,EN,Yes,5,3,Psychology,,Researcher,,Home-based,,Michigan,Agency,,Group and Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops,Individual mentoring",,90,100,2,"Protected office planning time,Training on supervision practices,Performance feedback from another BCBA Supervisor,Monetary compensation,Supervision Curriculum",,Usually (61-80%),7-11 candidates,Usually (61-80%),Almost always (81-100%),Yes,Almost always (81-100%),Almost always (81-100%),11-15 hours a week,4-7 clients/consumers,Almost always (81-100%),Employer,No,I do not supervise RBTs.,Sometimes (41-60%),12+ candidates,Almost always (81-100%),16+ hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),"Graduate course work material,Live CEU events,Online CEU training,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Yes,Almost always (81-100%),Almost always (81-100%),
2018-11-18 11:04:10,2018-11-18 11:19:37,IP Address,67.231.175.150,100,927,True,2018-11-18 11:19:38,R_2YslUq98EJkNR2W,,,,,34.336700439453125,-82.0879974365234375,anonymous,EN,Yes,2,1,Behavior analysis,,Behavior analyst,,Home-based,,South Carolina,Individual private practice,,Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops,Individual mentoring",,0,,,"Monetary compensation,Supervision Curriculum",,Usually (61-80%),1-3 candidates,Sometimes (41-60%),Almost never (0-20%),Yes,Usually (61-80%),Almost always (81-100%),1-5 hours a week,7-11 clients/consumer,Usually (61-80%),Self,Yes,15% of patient's direct services,Rarely (21-40%),1-3 candidates,Usually (61-80%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),"Mentorship,Published supervision curriculum",,Sometimes (41-60%),Rarely (21-40%),Rarely (21-40%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Rarely (21-40%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Almost never (0-20%),Almost always (81-100%),No,,Usually (61-80%),
2018-11-18 15:43:19,2018-11-18 16:01:51,IP Address,71.11.38.108,100,1111,True,2018-11-18 16:01:52,R_AodEtL5dwjvVtHX,,,,,35.598602294921875,-82.29019927978515625,anonymous,EN,Yes,11,8,Other,,Behavior analyst,,Clinic,,North Carolina,Individual private practice,,Individual fieldwork,Nothing,,6,5,1,"Training on supervision practices,Monetary compensation,Supervision Curriculum",,Almost always (81-100%),1-3 candidates,Almost always (81-100%),Almost never (0-20%),No,,,1-5 hours a week,12+ clients/consumers,Sometimes (41-60%),Self,Yes,20% of patient's direct services,Almost never (0-20%),1-3 candidates,Usually (61-80%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),"Graduate course work material,Mentorship,Live CEU events,Online CEU training,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),No,,Usually (61-80%),
2018-11-18 20:29:54,2018-11-18 20:52:21,IP Address,97.67.243.70,100,1347,True,2018-11-18 20:52:22,R_2YQYzCFZlH0kU1n,,,,,34.3282928466796875,-86.48960113525390625,anonymous,EN,Yes,5,2,Counseling,,Other,,Other,,Alabama,Agency,,Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops,Individual mentoring",,1,1,0,"Protected office planning time,Administrative assistance,Training on supervision practices,Performance feedback from another BCBA Supervisor",,Almost always (81-100%),1-3 candidates,Usually (61-80%),Usually (61-80%),No,,,1-5 hours a week,12+ clients/consumers,Almost always (81-100%),Employer,Yes,5% of patient's direct services,Sometimes (41-60%),1-3 candidates,Usually (61-80%),6-10 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),"Graduate course work material,Mentorship,Live CEU events,Online CEU training,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),No,,Sometimes (41-60%),
